,tweet_id,text,tokenized_text
235,1520738064376774658,We're busting some of the misconceptions about the tech solutions that are changing the world every day for people with dyslexia and literacy differences. https://t.co/CHuj7RHZTg #Dyslexia #neurodiversity #EdChat #SEND,we are busting some of the misconceptions about the tech solutions that are changing the world every day for people with dyslexia and literacy differences . <url> <hashtag> dyslexia </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> ed chat </hashtag> <hashtag> send </hashtag>
236,1520737362854174720,Neurodiversity should be in all companies' #diversityandinclusion strategies.  Great #leadership  by #ibm who have seen the value of this. https://t.co/D0ekTaxClZ,neurodiversity should be in all companies ' <hashtag> diversity and inclusion </hashtag> strategies . great <hashtag> leadership </hashtag> by <hashtag> ibm </hashtag> who have seen the value of this . <url>
239,1520736311417655298,"Creator of @OctopusMovement, dr. Octopus is a nonlinear thinker creating a global mycelium network of atypical thinkers!

Thank you @DianeFoyArts 
#multipotentialite #neurodiversity #brain #myceliumnetwork #thinking #change #thenonlineareffect #love #peace #FreedomOfSpeech","creator of <user> , dr . octopus is a nonlinear thinker creating a global mycelium network of atypical thinkers ! thank you <user> <hashtag> multi potential ite </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> brain </hashtag> <hashtag> mycelium network </hashtag> <hashtag> thinking </hashtag> <hashtag> change </hashtag> <hashtag> the non linear effect </hashtag> <hashtag> love </hashtag> <hashtag> peace </hashtag> <hashtag> freedom of speech </hashtag>"
240,1520734985354944515,"@MsJoBillington @soundcube Jon, I was trying think what to say to reply to your tweet and then saw that Jo has said it much better than I would have.  I am NT and your art really resonates with me and helps me to neurodiversity my thinking etc so I can synch better with my ND nearest and dearest ❤️❤️","<user> <user> jon , i was trying think what to say to reply to your tweet and then saw that jo has said it much better than i would have . i am nt and your art really resonates with me and helps me to neurodiversity my thinking etc so i can synch better with my nd nearest and dearest ❤️ ❤️"
242,1520734893633908742,"This sounds familiar... 🤔

#mentalhealth #MentalHealthAwareness #MentalHealthAwareness #depression #anxiety #PTSD #ADHD #Autism #Neurodiversity https://t.co/onW6HxkwUU",this sounds familiar . <repeated> 🤔 <hashtag> mental health </hashtag> <hashtag> mental health awareness </hashtag> <hashtag> mental health awareness </hashtag> <hashtag> depression </hashtag> <hashtag> anxiety </hashtag> <hashtag> ptsd </hashtag> <hashtag> adhd </hashtag> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <url>
243,1520734853121167361,Speak kindly to your kids. They struggle in today's world. #autism #autismacceptance #neurodiversity #parents https://t.co/Mbuuis5Sxr,speak kindly to your kids . they struggle in today ' s world . <hashtag> autism </hashtag> <hashtag> autism acceptance </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> parents </hashtag> <url>
247,1520728604878983168,"@joannaccherry @roseveniceallan Only didn't just target most likely to have neurodiversity least likely to get pain relief, also most likely to get osteopenia, whole load of other thinks their collagen is faulty! https://t.co/0pSrTsRFsJ","<user> <user> only did not just target most likely to have neurodiversity least likely to get pain relief , also most likely to get osteopenia , whole load of other thinks their collagen is faulty ! <url>"
248,1520725766073462786,"""Despite their strengths and talents, high-IQ adults with ADHD demonstrate more cognitive difficulties, functional impairments, and comorbidities than do high-IQ adults without ADHD."" 👉 https://t.co/4KS08ruclI #ADHD #neurodiversity #weekendread via @ADDitudeMag",""" despite their strengths and talents , high - iq adults with <allcaps> adhd </allcaps> demonstrate more cognitive difficulties , functional impairments , and comorbidities than do high - iq adults without <allcaps> adhd </allcaps> . "" 👉 <url> <hashtag> adhd </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> weekend read </hashtag> via <user>"
249,1520725742711185410,"@h3wi_KH @FN__Gaming @autismspeaks The puzzle piece is an outdated, offensive hate symbol, it's meaning is that we have a 'puzzling condition' that needs to be fixed so we fit in. The correct symbol for autism is the gold infinity, or rainbow infinity for general neurodiversity. #EndAutismSpeaks #ActuallyAutistic","<user> <user> <user> the puzzle piece is an outdated , offensive hate symbol , it ' s meaning is that we have a ' puzzling condition ' that needs to be fixed so we fit in . the correct symbol for autism is the gold infinity , or rainbow infinity for general neurodiversity . <hashtag> end autism speaks </hashtag> <hashtag> actually autistic </hashtag>"
251,1520724768886038529,"@TheCatwitMask @opensea @autismspeaks The puzzle piece is an outdated, offensive hate symbol, it's meaning is that we have a 'puzzling condition' that needs to be fixed so we fit in. The correct symbol for autism is the gold infinity, or rainbow infinity for general neurodiversity. #EndAutismSpeaks #ActuallyAutistic","<user> <user> <user> the puzzle piece is an outdated , offensive hate symbol , it ' s meaning is that we have a ' puzzling condition ' that needs to be fixed so we fit in . the correct symbol for autism is the gold infinity , or rainbow infinity for general neurodiversity . <hashtag> end autism speaks </hashtag> <hashtag> actually autistic </hashtag>"
252,1520723914758012933,"@Gooz_Gaming @autismspeaks The puzzle piece is an outdated, offensive hate symbol, it's meaning is that we have a 'puzzling condition' that needs to be fixed so we fit in. The correct symbol for autism is the gold infinity, or rainbow infinity for general neurodiversity. #EndAutismSpeaks #ActuallyAutistic","<user> <user> the puzzle piece is an outdated , offensive hate symbol , it ' s meaning is that we have a ' puzzling condition ' that needs to be fixed so we fit in . the correct symbol for autism is the gold infinity , or rainbow infinity for general neurodiversity . <hashtag> end autism speaks </hashtag> <hashtag> actually autistic </hashtag>"
254,1520721388356710402,"Our #HumanExperience is a laboured process at the best of times, what makes it extremely difficult is they are  variable for everyone.
Nobody sees, feels, smells, tastes or hears the same stuff.
What makes it a worse for them is #Neurodiversity 
People drink, smoke, under eat,","our <hashtag> human experience </hashtag> is a laboured process at the best of times , what makes it extremely difficult is they are variable for everyone . nobody sees , feels , smells , tastes or hears the same stuff . what makes it a worse for them is <hashtag> neurodiversity </hashtag> people drink , smoke , under eat ,"
255,1520721027738882048,"5) Because of my identity &amp; neurodiversity, I'm very used to people judging me as stupid or lacking in capacity. It's true, I am clumsy, forgetful &amp; can't remember pretty much anything. But a lot of people have learnt the hard way, it is a mistake to underestimate my intelligence","<number> ) because of my identity & neurodiversity , i am very used to people judging me as stupid or lacking in capacity . it ' s true , i am clumsy , forgetful & can not remember pretty much anything . but a lot of people have learnt the hard way , it is a mistake to underestimate my intelligence"
256,1520721026400800769,"4) If you are looking for an academic that remembers 1000 obscure texts and quotes - I am not your girl! If you want one who understands, I might be. Part of talking about my neurodiversity is to help people understand different ways of thinking.","<number> ) if you are looking for an academic that remembers <number> obscure texts and quotes - i am not your girl ! if you want one who understands , i might be . part of talking about my neurodiversity is to help people understand different ways of thinking ."
258,1520717101857652738,"This is an excellent approach
Necessary adjustments for neurodiversity might look strange or even tedious to set up in the beginning, but the payoff is always worth it

Don't be afraid to do something different to make your life easier and more vibrant
#Neurodivergent #lifecoach https://t.co/JRoTE79lvW","this is an excellent approach necessary adjustments for neurodiversity might look strange or even tedious to set up in the beginning , but the payoff is always worth it do not be afraid to do something different to make your life easier and more vibrant <hashtag> neurodivergent </hashtag> <hashtag> life coach </hashtag> <url>"
259,1520715809731010560,"@kcvaleur asks: What is the Business Case for Only Employing Neurotypicals?

#MicDrop #Neurodiversity

https://t.co/SWaxcQ2Rbp",<user> asks : what is the business case for only employing neurotypicals ? <hashtag> mic drop </hashtag> <hashtag> neurodiversity </hashtag> <url>
260,1520714873189113856,@skinnerismyBF @cadiulus ABA is a bigoted and abusive practice that spits in the face of the Autistic Self Advocacy Movement and Greater Neurodiversity movement and will always be the equal and sister of gay conversion therapy.,<user> <user> <allcaps> aba </allcaps> is a bigoted and abusive practice that spits in the face of the autistic self advocacy movement and greater neurodiversity movement and will always be the equal and sister of gay conversion therapy .
261,1520714522264285184,"Diversity &amp; Inclusion News: Neurodiversity, Stereotypes and more https://t.co/ixoeuLRgW7","diversity & inclusion news : neurodiversity , stereotypes and more <url>"
263,1520713119789502464,"We are so close! Established in 2019. Now with the backing of amazing individuals and Orgs we are heading into a new era. Bigger, better. And yes it’s still staying a free resource 

https://t.co/vxxt72OZm9

#autism #Neurodiversity #NDIS #ActuallyAutistic #media #spectrumnews https://t.co/0sKG6mwKx0","we are so close ! established in <number> . now with the backing of amazing individuals and orgs we are heading into a new era . bigger , better . and yes it ’ s still staying a free resource <url> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> ndis </hashtag> <hashtag> actually autistic </hashtag> <hashtag> media </hashtag> <hashtag> spectrum news </hashtag> <url>"
