,tweet_id,text,tokenized_text
139,1565284706664517635,"For Blog #270, I discuss how Princess Diana's death should serve as a reminder for respecting personal boundaries, especially for those on the autism spectrum.

https://t.co/8tMjFZhTj1

#AUTISM #NEURODIVERSITY #EDUCATION #SPECIALEDUCATION #EMPLOYMENT  #PERSONALBOUNDARIES","for blog # <number> , i discuss how princess diana ' s death should serve as a reminder for respecting personal boundaries , especially for those on the autism spectrum . <url> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> education </hashtag> <hashtag> specialeducation </hashtag> <hashtag> employment </hashtag> <hashtag> personalboundaries </hashtag>"
140,1565283043111215104,Yeah! That would be  @BBCScotland and the like. Ignorance about Dyspraxia and Dyspraxics isn't OK in 2022. Seriously! It's as though Neurotypicals haven't learnt anything about Neurodiversity in the last 10 years. #Dyspraxia #Neurodivergent #Neurodiversity #BBCScotland https://t.co/ilNsEee6mK,yeah ! that would be <user> and the like . ignorance about dyspraxia and dyspraxics is not ok in <number> . seriously ! it ' s as though neurotypicals have not learnt anything about neurodiversity in the last <number> years . <hashtag> dyspraxia </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> bbc scotland </hashtag> <url>
141,1565281795096154116,@ganglads_ Yes! All neurodiversity friendly and super cute.,<user> yes ! all neurodiversity friendly and super cute .
145,1565281087818964992,Goodness. Unbelievable ignorance about  Dyspraxia in 2022. Do some research already. @BBCScotland #Dyspraxia #NothingAboutUsWithoutUs #Neurodivergent #Neurodiversity #InvisibleDisability #DisabilityTwitter #DyspraxiaISNotADisease https://t.co/xzoaWshg6w,goodness . unbelievable ignorance about dyspraxia in <number> . do some research already . <user> <hashtag> dyspraxia </hashtag> <hashtag> nothing about us without us </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> invisible disability </hashtag> <hashtag> disability twitter </hashtag> <hashtag> dyspraxia is not a disease </hashtag> <url>
146,1565279864705400839,@Ivehomorrhoids the bisexuality and neurodiversity do be showing,<user> the bisexuality and neurodiversity do be showing
147,1565279486005977089,"“The best way to learn about autism is by listening to the people who have it.” @GraysonMJoslin 

#autistic #autism #autisticvoices #autismawareness #autisticacceptance #neurodiversity

https://t.co/zoF4T3F7rc",“ the best way to learn about autism is by listening to the people who have it . ” <user> <hashtag> autistic </hashtag> <hashtag> autism </hashtag> <hashtag> autistic voices </hashtag> <hashtag> autism awareness </hashtag> <hashtag> autistic acceptance </hashtag> <hashtag> neurodiversity </hashtag> <url>
155,1565275003649753089,We're delighted to release the report from our #tradeunions and #Neurodiversity July workshop #TURN2022 . Report accessible below - please read and share! @felisferalis @katesang @olubabzy https://t.co/c6ZiKD1stE https://t.co/PoOBNP1I8z,we are delighted to release the report from our <hashtag> trade unions </hashtag> and <hashtag> neurodiversity </hashtag> july workshop <hashtag> turn 2022 </hashtag> . report accessible below - please read and share ! <user> <user> <user> <url> <url>
156,1565274370909818881,"@leaferi @Jendaffin We had it when I was a kid, called ""critical thinking""
But to be fair
Lots of ppl who didn't take shine to it were own ppl with their own way to go about things
So as fun as it is to poke fun, In seriousness, I don't think that's a fair one not to allow as their neurodiversity 😊","<user> <user> we had it when i was a kid , called "" critical thinking "" but to be fair lots of ppl who did not take shine to it were own ppl with their own way to go about things so as fun as it is to poke fun , in seriousness , i do not think that ' s a fair one not to allow as their neurodiversity 😊"
157,1565274222305607681,Autism by its nature means those diagnosed with it are 3-5 years BEHIND socially and emotionally. What a crime. #autism #autistic #aspergers #neurodiversity #neurofivergent https://t.co/lVVv0JMsAO,autism by its nature means those diagnosed with it are <number> - <number> years <allcaps> behind </allcaps> socially and emotionally . what a crime . <hashtag> autism </hashtag> <hashtag> autistic </hashtag> <hashtag> aspergers </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro fiver gent </hashtag> <url>
158,1565274166349238272,@NASUWT https://t.co/3fvkn9UdUH please sign forward far &amp; wide #adhd #asd #autism #DIVERSE #DIVERSE #MentalHealthMatters #MentalHealthAwareness #Neurodivergent #NoBarriers #UnitedNations #education #EducationForAll #DiversityandInclusion #DiversityIsOurStrength #Neurodiversity #u,<user> <url> please sign forward far & wide <hashtag> adhd </hashtag> <hashtag> asd </hashtag> <hashtag> autism </hashtag> <hashtag> diverse </hashtag> <hashtag> diverse </hashtag> <hashtag> mental health matters </hashtag> <hashtag> mental health awareness </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> no barriers </hashtag> <hashtag> united nations </hashtag> <hashtag> education </hashtag> <hashtag> education for all </hashtag> <hashtag> diversityand inclusion </hashtag> <hashtag> diversity is our strength </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> u </hashtag>
159,1565272853179686913,"Maybe it’s my blue hair? My openness about my neurodiversity? The fact I’m a woman with a working class accent? I’m tearing myself apart trying to find the answer as to why certain folks don’t seem to see me as a leader. I can do this, my peers know I can too (4/?)","maybe it ’ s my blue hair ? my openness about my neurodiversity ? the fact i ’ m a woman with a working class accent ? i ’ m tearing myself apart trying to find the answer as to why certain folks don ’ t seem to see me as a leader . i can do this , my peers know i can too ( <number> / ? )"
161,1565271913693433857,"Innovation and decision-making are enhanced when we embrace differences — from gender identity and sexual orientation to race and ethnicity, age, physical ability, neurodiversity and more. 

How do we support the research and healthcare ecosystem? 👇 https://t.co/bAlrvk9YK5 https://t.co/16zCre4wVP","innovation and decision - making are enhanced when we embrace differences — from gender identity and sexual orientation to race and ethnicity , age , physical ability , neurodiversity and more . how do we support the research and healthcare ecosystem ? 👇 <url> <url>"
163,1565271795477131269,"@leaferi @Jendaffin I would super love break down W you diagnosis elements for being neurotypical/allistic
&amp; Discuss which elements were matters fair to respect as their own neurodiversity &amp; which elements were problems necessitating a cure 😈🤘",<user> <user> i would super love break down w you diagnosis elements for being neurotypical / allistic & discuss which elements were matters fair to respect as their own neurodiversity & which elements were problems necessitating a cure 😈 🤘
165,1565270806351028225,"Hybrid working may be particularly challenging for neurodiverse staff. 

If you are a manager, please check out our guidance on supporting neurodiverse staff and arrange a conversation to talk about what might help 👇 

https://t.co/AQif0lJSV1","hybrid working may be particularly challenging for neurodiverse staff . if you are a manager , please check out our guidance on supporting neurodiverse staff and arrange a conversation to talk about what might help 👇 <url>"
167,1565267656583806976,"Delighted to join with @AcademyTudors colleagues in Reus, Spain to pilot training programme for foreign language teachers, aimed at supporting learners with #neurodiversity and #dyslexia as part of the TuDOrs Erasmus+ project. https://t.co/XQL1ZOeLoF","delighted to join with <user> colleagues in reus , spain to pilot training programme for foreign language teachers , aimed at supporting learners with <hashtag> neurodiversity </hashtag> and <hashtag> dyslexia </hashtag> as part of the tudors erasmus + project . <url>"
169,1565266066020139009,Be You They’ll Adjust or not WHATEVER 💜 #beyou #autism #ActuallyAutistic #autisticadvocate #autism #autisticlife #autismunmasked #autism_unmasked #neurodiversity #neurodivergent #AutismAcceptance #AutismAwareness https://t.co/MLmgzeaKFm,be you they ’ ll adjust or not <allcaps> whatever </allcaps> 💜 <hashtag> be you </hashtag> <hashtag> autism </hashtag> <hashtag> actually autistic </hashtag> <hashtag> autistic advocate </hashtag> <hashtag> autism </hashtag> <hashtag> autistic life </hashtag> <hashtag> autism unmasked </hashtag> <hashtag> autism unmasked </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> autism acceptance </hashtag> <hashtag> autism awareness </hashtag> <url>
170,1565265475390652416,Here's what Donna from @SWDyslexia thought of Lexxic's interactive webinar on developing a neurodiversity strategy.  👀 https://t.co/DZRnjerE4A #SucceedWithDyslexia #Neurodiversity,here ' s what donna from <user> thought of lexxic ' s interactive webinar on developing a neurodiversity strategy . 👀 <url> <hashtag> succeed with dyslexia </hashtag> <hashtag> neurodiversity </hashtag>
171,1565264205975941122,"Unmasking Autism: Discovering the New Faces of Neurodiversity [ZQ7LODL]

https://t.co/v4sCuZwyPc",unmasking autism : discovering the new faces of neurodiversity [ zq7lodl ] <url>
172,1565262010639683584,"Leading tech companies, Microsoft and Dell, were amongst the first to recognise the diversity discrepancy and create entire hiring programmes! #neurodiversity #STEMRecruitment https://t.co/r0amWjmSVa https://t.co/gHIjilqE35","leading tech companies , microsoft and dell , were amongst the first to recognise the diversity discrepancy and create entire hiring programmes ! <hashtag> neurodiversity </hashtag> <hashtag> stem recruitment </hashtag> <url> <url>"
174,1565260721520508930,"@leaferi @Jendaffin I think the autistic community is miles ahead of the rest of us in that regard
But there are neurodiversity movements growing up around many other dxes now
I think that's the way it makes sense for things to go: it's obvious",<user> <user> i think the autistic community is miles ahead of the rest of us in that regard but there are neurodiversity movements growing up around many other dxes now i think that ' s the way it makes sense for things to go : it ' s obvious
176,1565257160757575686,"@JustSayXtian Making it possible for family members to sleep as they need to is vital to family health. And societies need to reform to make this possible.

This is one of the not much discussed aspects of neurodiversity.",<user> making it possible for family members to sleep as they need to is vital to family health . and societies need to reform to make this possible . this is one of the not much discussed aspects of neurodiversity .
