,tweet_id,text,tokenized_text
149,1455187680669667330,"Meetings on #neurodiversity 
6° and last meeting: #ASD
Thursday 4th Nov., 3 p.m (Arg.)
Registration: https://t.co/zR1GO8YMDF
Speakers:
Marisa Pavone, @unito
Mariana Nazutti, @UGranRosario https://t.co/f9xHkBSJi5","meetings on <hashtag> neurodiversity </hashtag> <number> ° and last meeting : <hashtag> asd </hashtag> thursday 4 th nov . , <number> p . m ( arg . ) registration : <url> speakers : marisa pavone , <user> mariana nazutti , <user> <url>"
150,1455187169513857033,"Proud of you, @mugdhakalra! You’ve always been authentically inspiring, and I’m glad that BBC News got to see that side of you ! 

#Neurodiversity #Autism https://t.co/pT2I60Xv65","proud of you , <user> ! you ’ ve always been authentically inspiring , and i ’ m glad that <allcaps> bbc </allcaps> news got to see that side of you ! <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <url>"
151,1455185363367038983,"Hurry -  you only have until 4 Nov to comment on the draft BSI guide ""Design for the mind – Neurodiversity and the built environment"": https://t.co/5BXy0DHolJ

#Neurodiversity #AccessForAll #Accessibility #SensoryFriendly #AutismFriendly #SensoryProcessing  @BSI_UK https://t.co/fKHidZ2bO7","hurry - you only have until <date> to comment on the draft <allcaps> bsi </allcaps> guide "" design for the mind – neurodiversity and the built environment "" : <url> <hashtag> neurodiversity </hashtag> <hashtag> access for all </hashtag> <hashtag> accessibility </hashtag> <hashtag> sensory friendly </hashtag> <hashtag> autism friendly </hashtag> <hashtag> sensory processing </hashtag> <user> <url>"
152,1455184507657666566,"@MsMelanieSykes How are you and Valentino doing?

I grew up watching you on telly, so this is quite surreal for me! I know Tino is autistic and that you have been a great champion for neurodiversity/disability rights and awareness. Would you be interested in my show MADDIE? x","<user> how are you and valentino doing ? i grew up watching you on telly , so this is quite surreal for me ! i know tino is autistic and that you have been a great champion for neurodiversity / disability rights and awareness . would you be interested in my show <allcaps> maddie </allcaps> ? x"
153,1455183248766734342,"A shift that can benefit both students AND teachers! But it relies on making another paradigm shift--moving from a deficit model to a strengths-based model of inclusion, in which we truly value the benefits of multilingualim and neurodiversity in our classrooms. #WIDAGlobal https://t.co/XPo0tqH9il","a shift that can benefit both students <allcaps> and </allcaps> teachers ! but it relies on making another paradigm shift - - moving from a deficit model to a strengths - based model of inclusion , in which we truly value the benefits of multilingualim and neurodiversity in our classrooms . <hashtag> wida global </hashtag> <url>"
154,1455182925947936769,Fantastic session this morning on neurodiversity delivered by Mike @ADHDFoundation both interesting and informative thank you.#neurodiversity #ADHD #autismawareness https://t.co/Y8roblBpIH,fantastic session this morning on neurodiversity delivered by mike <user> both interesting and informative thank you . <hashtag> neurodiversity </hashtag> <hashtag> adhd </hashtag> <hashtag> autism awareness </hashtag> <url>
159,1455178949147959303,"Insightful article by @mindtheflap on ##DoctorWho, fandom and neurodiversity now up at @outidesoftime site: https://t.co/FL9WcvDD3K","insightful article by <user> on # <hashtag> doctor who </hashtag> , fandom and neurodiversity now up at <user> site : <url>"
162,1455177064651296774,"My latest on @Forbes - 3 Ways To Embrace Neurodiversity In The Workplace

https://t.co/Zy0FX36BKK

#SensitiveStriver #HSP https://t.co/snmn1UHi2Z",my latest on <user> - <number> ways to embrace neurodiversity in the workplace <url> <hashtag> sensitive striver </hashtag> <hashtag> hsp </hashtag> <url>
164,1455175577338527749,"Autism parents, you’re doing a fine job! You don’t hear that enough. #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity #endthestigma @autismspeaksCAN @autismONT @autismCanada @geneva_centre  @autism @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/aTaq2X9AVR","autism parents , you ’ re doing a fine job ! you don ’ t hear that enough . <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <user> <user> <user> <user> <user> <user> <user> <user> <user> <url>"
166,1455173313228156939,"What does it mean to be ""neurodiversity affirming""? Monica shares her insights in this post from SLP Now. https://t.co/Pt0StnOBv6","what does it mean to be "" neurodiversity affirming "" ? monica shares her insights in this post from <allcaps> slp </allcaps> now . <url>"
167,1455172881663528965,"The sun is rising on the FIRST EVER gifted/2e/neurodiverse adult conference! If you haven't already, register FREE at https://t.co/r7gQ14Nzpi

#neurodiversity #giftedadult #2eadult #2eadults #twiceexceptional #giftedandtalented #emotionalhealth #2eadult #personalfulfillment https://t.co/ttJrEIlR6U","the sun is rising on the <allcaps> first ever </allcaps> gifted / 2 e / neurodiverse adult conference ! if you have not already , register <allcaps> free </allcaps> at <url> <hashtag> neurodiversity </hashtag> <hashtag> gifted adult </hashtag> <hashtag> 2 e adult </hashtag> <hashtag> 2 e adults </hashtag> <hashtag> twice exceptional </hashtag> <hashtag> gifted and talented </hashtag> <hashtag> emotional health </hashtag> <hashtag> 2 e adult </hashtag> <hashtag> personal fulfillment </hashtag> <url>"
168,1455172024775610373,"#fasd #fasdaware #fasdawareness #fasdinformed #fetalalcoholspectrumdisorder #fetalalcoholsyndrome #neurodiversity #neurodiverse #disability #disabilityawarenessmonth #disabilityadvocacy #mentalhealth #behavioralhealth #specialneedsmo 
This is what we do at our centre. https://t.co/eXY3M80tso",<hashtag> fasd </hashtag> <hashtag> fasd aware </hashtag> <hashtag> fasd awareness </hashtag> <hashtag> fasd informed </hashtag> <hashtag> fetal alcohol spectrum disorder </hashtag> <hashtag> fetal alcohol syndrome </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro diverse </hashtag> <hashtag> disability </hashtag> <hashtag> disability awareness month </hashtag> <hashtag> disability advocacy </hashtag> <hashtag> mental health </hashtag> <hashtag> behavioral health </hashtag> <hashtag> special needs mo </hashtag> this is what we do at our centre . <url>
169,1455171655014178817,"@social_parasite @lindy_treece “Its not a blank ice-cream with chocolate added, it's a different ice cream entirely.”

🤔I think I’ve got it: 

Neurodiversity!Yes?
Specifically:

Neurotypical &amp; Neurodivergent 

Identity:Autistic✅
Person:with Autism⚠️
Nothing Other/Added❌
But rather a different flavour✅🤔
🤓 https://t.co/WmL0FUE74Z","<user> <user> “ its not a blank ice - cream with chocolate added , it ' s a different ice cream entirely . ” 🤔 i think i ’ ve got it : neurodiversity ! yes ? specifically : neurotypical & neurodivergent identity : autistic ✅ person : with autism ⚠️ nothing other / added ❌ but rather a different flavour ✅ 🤔 🤓 <url>"
171,1455169504577667076,Neurodiversity In PR: From Kryptonite To Superpower https://t.co/ewuOeVU80J via @provoke_news,neurodiversity in pr : from kryptonite to superpower <url> via <user>
172,1455169045045694467,"With differences in thinking, neurodiverse people can bring alternative perspectives that may not have been explored before.  @TechCrunch  https://t.co/BKUP8BMC3a","with differences in thinking , neurodiverse people can bring alternative perspectives that may not have been explored before . <user> <url>"
175,1455166018192650242,Book your free consultation with me via https://t.co/ADp5b1I8Mw  #neurodiversesquad #coaching #buildabetterlife #ADHD #adhdsquad #significance #success #focus #Strengths #Neurodiversity #ADHDAwareness https://t.co/VgykAx0Kej,book your free consultation with me via <url> <hashtag> neuro diverse squad </hashtag> <hashtag> coaching </hashtag> <hashtag> build a better life </hashtag> <hashtag> adhd </hashtag> <hashtag> adhd squad </hashtag> <hashtag> significance </hashtag> <hashtag> success </hashtag> <hashtag> focus </hashtag> <hashtag> strengths </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> adhd awareness </hashtag> <url>
176,1455165479052525570,"Housing - it's not just somewhere to live

#ZetetickHousing #Housing #localauthorities #carecommissioners

The Social Care Institute for Excellence is leading a new commission https://t.co/ng3ijesAA2 #supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove",housing - it ' s not just somewhere to live <hashtag> zetetick housing </hashtag> <hashtag> housing </hashtag> <hashtag> local authorities </hashtag> <hashtag> care commissioners </hashtag> the social care institute for excellence is leading a new commission <url> <hashtag> supported living </hashtag> <hashtag> learning disabilities </hashtag> <hashtag> inclusion </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism love </hashtag>
178,1455165331639607298,"Join the next #SupportCollective online meet-up for people supporting adults with complex needs. We share local health and social care intelligence, offer peer support and celebrate neurodiversity. Monday 29th Nov 11am – 12pm. Email Esther@projectartworks.org for a zoom link. https://t.co/yAjbccAqi1","join the next <hashtag> support collective </hashtag> online meet - up for people supporting adults with complex needs . we share local health and social care intelligence , offer peer support and celebrate neurodiversity . monday 2 9 th nov <time> – <time> . email <email> for a zoom link . <url>"
