,tweet_id,text,tokenized_text
155,1466000166859771904,"What is an area where YOU would like to have more strategies?

Read the full article: Ready to get coached? Wondering where to started?
▸ https://t.co/42NbacyVMP

#wheretostart #BigPictureThinking #ADHDcoaching #CoreStrategies #neurodiversesquad #neurodiversity #ADHDsquad https://t.co/ZED7sOhQQw",what is an area where <allcaps> you </allcaps> would like to have more strategies ? read the full article : ready to get coached ? wondering where to started ? ▸ <url> <hashtag> where to start </hashtag> <hashtag> big picture thinking </hashtag> <hashtag> adh dcoaching </hashtag> <hashtag> core strategies </hashtag> <hashtag> neuro diverse squad </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> adh dsquad </hashtag> <url>
157,1465999126861025288,"Want to learn more about Autism Spectrum Disorder (ASD)? Here are some basic facts to get you started!

#autism #asd #sen #send #neurodiversity https://t.co/gX4Q1iSkCi",want to learn more about autism spectrum disorder ( <allcaps> asd </allcaps> ) ? here are some basic facts to get you started ! <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> sen </hashtag> <hashtag> send </hashtag> <hashtag> neurodiversity </hashtag> <url>
158,1465999126135332868,"Want to learn more about Autism Spectrum
Disorder (ASD) but don't know where to start? Here
are some basic facts to get you started!

#asd #autism #neurodiversity #sen #send https://t.co/bfnQX8YbCM",want to learn more about autism spectrum disorder ( <allcaps> asd </allcaps> ) but do not know where to start ? here are some basic facts to get you started ! <hashtag> asd </hashtag> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> sen </hashtag> <hashtag> send </hashtag> <url>
159,1465998459253800962,"@balon_marie @StrepsipZerg Oh wow, thank you for sharing and reading! 😊🐜 
I totally agree, the lack of education and persistent stereotypes about #neurodiversity are exhausting!","<user> <user> oh wow , thank you for sharing and reading ! 😊 🐜 i totally agree , the lack of education and persistent stereotypes about <hashtag> neurodiversity </hashtag> are exhausting !"
160,1465993870588657664,@MarkCCrowley Man might be a social being.  So share a thought for those disabled in this area.  Stop making assumptions. Stop discriminating against them. Stop persecuting when they make a faux pas.  They have been socially distancing their entire lives.  #neurodiversity #autism #Aspergers,<user> man might be a social being . so share a thought for those disabled in this area . stop making assumptions . stop discriminating against them . stop persecuting when they make a faux pas . they have been socially distancing their entire lives . <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> aspergers </hashtag>
161,1465993384229752838,"@balon_marie @AliceLaciny recently wrote a piece related to that actually, on the specific case of neurodivergence and entomology, but I'm sure it's not so different in some other fields... https://t.co/DnDp4e0tvu","<user> <user> recently wrote a piece related to that actually , on the specific case of neurodivergence and entomology , but i am sure it ' s not so different in some other fields . <repeated> <url>"
170,1465984142760366085,"Sally Gardner's powerful message about education 

Listen and subscribe now:
https://t.co/iJuhZmjHT7
 
#theinvisiblegift #podcast #dyslexia #dyslexic #neurodiversity
#dyslexiaisagift  #dyslexiaawareness #dyslexicthinking https://t.co/EbgHFmJVNh",sally gardner ' s powerful message about education listen and subscribe now : <url> <hashtag> the invisible gift </hashtag> <hashtag> podcast </hashtag> <hashtag> dyslexia </hashtag> <hashtag> dyslexic </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> dyslexia is a gift </hashtag> <hashtag> dyslexia awareness </hashtag> <hashtag> dyslexic thinking </hashtag> <url>
171,1465984017849851908,"If you are a parent, carer or professional working with children or young people with SEND join us today at 10am – 11.30am for a FREE workshop with Dr. Omisakin who will be talking about The positives of a neurodiversity workshop. Click here to register: https://t.co/cnzomQxSoT https://t.co/UT1Jdw6YuG","if you are a parent , carer or professional working with children or young people with <allcaps> send </allcaps> join us today at <time> – <time> for a <allcaps> free </allcaps> workshop with dr . omisakin who will be talking about the positives of a neurodiversity workshop . click here to register : <url> <url>"
172,1465983908613218316,"@SueReviews Gold and red are often used for autism, but for neurodiversity more broadly it’s really just the rainbow that seems to be used. Personally I’d go with twinkling fairy lights for a lovely visual stim, but I suspect covering a whole building in those might pose a challenge!","<user> gold and red are often used for autism , but for neurodiversity more broadly it ’ s really just the rainbow that seems to be used . personally i ’ d go with twinkling fairy lights for a lovely visual stim , but i suspect covering a whole building in those might pose a challenge !"
174,1465982863061536771,"@brett_batten This is singularly unhelpful and invalidating. In the throes of mental illness I didn't know what I needed to help me out of it. After three decades of being told I was just lazy/needed to get organised, I didn't know what would be a reasonable adjustment for my neurodiversity.","<user> this is singularly unhelpful and invalidating . in the throes of mental illness i did not know what i needed to help me out of it . after three decades of being told i was just lazy / needed to get organised , i did not know what would be a reasonable adjustment for my neurodiversity ."
176,1465979255456559109,"Looking forward to welcoming Elizabeth Takyi from Aspire2inspire CIC later to today to talk about workplace dyslexia and neurodiversity. If you’d like to join us for this session, please drop me a dm! #ukdhm #DisabilityHistoryMonth #Neurodiversity https://t.co/RxsJfYzxxc","looking forward to welcoming elizabeth takyi from aspire2inspire <allcaps> cic </allcaps> later to today to talk about workplace dyslexia and neurodiversity . if you ’ d like to join us for this session , please drop me a dm ! <hashtag> uk dh m </hashtag> <hashtag> disability history month </hashtag> <hashtag> neurodiversity </hashtag> <url>"
179,1465976525707165710,"""If you’re neurodiverse, it’s likely that you also struggle with working in traditional environments that prioritise neurotypical functioning"" - Marianne Eloise

Read more in our blog on neurodiversity &amp; freelancing https://t.co/Xo6ey8TrT3

#Neurodiversity #NeurodiversityAtWork https://t.co/Vc4zL2nd4z",""" if you ’ re neurodiverse , it ’ s likely that you also struggle with working in traditional environments that prioritise neurotypical functioning "" - marianne eloise read more in our blog on neurodiversity & freelancing <url> <hashtag> neurodiversity </hashtag> <hashtag> neurodiversity at work </hashtag> <url>"
181,1465973928631980033,@SueReviews And here they are arguing that the neurodiversity movement´s opposition to ABA is based on ‘misunderstandings’: https://t.co/ZOHDNth4jr,<user> and here they are arguing that the neurodiversity movement ´ s opposition to <allcaps> aba </allcaps> is based on ‘ misunderstandings ’ : <url>
185,1465972710849363970,"As part of UK Disability History Month, the University of Southampton's Dr Kurt Sylvan will be leading an online event, exploring Neurodiversity, Radical Empathy and what the future of mental health may look like. For tickets, see: https://t.co/gPvhgzYpes

@SotonPhilosophy https://t.co/V3M48lPCIR","as part of uk disability history month , the university of southampton ' s dr kurt sylvan will be leading an online event , exploring neurodiversity , radical empathy and what the future of mental health may look like . for tickets , see : <url> <user> <url>"
186,1465972707330301960,"Thank you so much to brilliant #loveOZYA author Kay Kerr for this list of 12 books with insight into autism and neurodiversity. Picture books to YA.

https://t.co/MrL5hXvZHj

#yourkidsnextread https://t.co/BgD6H3LoYu",thank you so much to brilliant <hashtag> love ozya </hashtag> author kay kerr for this list of <number> books with insight into autism and neurodiversity . picture books to ya . <url> <hashtag> your kids next read </hashtag> <url>
189,1465970000259280896,@Coal_Hill_Quill Welcome to neurodiversity during a pandemic,<user> welcome to neurodiversity during a pandemic
190,1465969162656927746,Today we can all start spreading holiday cheer! We asked team Genius to share their #Neurodivergent holiday season highs and lows. What #Sensory and #Social pleasures do YOU enjoy during the holidays? #Neurodiversity #HolidaySeason #Autistic #Adhd #Dyslexic #Dyspraxic #TS https://t.co/c62pT1TjOT,today we can all start spreading holiday cheer ! we asked team genius to share their <hashtag> neurodivergent </hashtag> holiday season highs and lows . what <hashtag> sensory </hashtag> and <hashtag> social </hashtag> pleasures do <allcaps> you </allcaps> enjoy during the holidays ? <hashtag> neurodiversity </hashtag> <hashtag> holiday season </hashtag> <hashtag> autistic </hashtag> <hashtag> adhd </hashtag> <hashtag> dyslexic </hashtag> <hashtag> dyspraxic </hashtag> <hashtag> ts </hashtag> <url>
191,1465968065955475458,"@npaa_uk Absolutely agree. 💙

It's also to look at our culture and ask ""what is stopping people from being their best"". Many of the things we do work for a very small proportion of our workforce but we carry on because we always have...

#inclusion #wholeself #Neurodiversity","<user> absolutely agree . 💙 it ' s also to look at our culture and ask "" what is stopping people from being their best "" . many of the things we do work for a very small proportion of our workforce but we carry on because we always have . <repeated> <hashtag> inclusion </hashtag> <hashtag> whole self </hashtag> <hashtag> neurodiversity </hashtag>"
194,1466078081177825283,"Between TikTok and my therapist

I’m learning my “weirdness” is more common than I grew up believing

The traits I struggle with most and are often judged most harshly for

Are just the calling cards of #Neurodiversity 

And oddly enough the traits people love the most are too",between tiktok and my therapist i ’ m learning my “ weirdness ” is more common than i grew up believing the traits i struggle with most and are often judged most harshly for are just the calling cards of <hashtag> neurodiversity </hashtag> and oddly enough the traits people love the most are too
