,tweet_id,text,tokenized_text
171,1278312467882479617,@404hamsters @Elizapigs @carsonkingyt Hey! In a way yes he can fall under the Neurodiversity umbrella but the term usually refers to ppl with autism and adhd. Also that doesn’t mean he’s immune to ableism but by twitters definition yeah might as well be,<user> <user> <user> hey ! in a way yes he can fall under the neurodiversity umbrella but the term usually refers to ppl with autism and adhd . also that doesn ’ t mean he ’ s immune to ableism but by twitters definition yeah might as well be
172,1278309864939368449,"Neurodiversity activists are fighting for their rights and humanity, 30 years after the ADA https://t.co/cGFyZzKvqh Hugely grateful to @elemental for editing &amp; running this &amp; all my sources incl: @autistichoya @juststimming @pricemargaret @williamandmary @johnrobison @MorenikeGO","neurodiversity activists are fighting for their rights and humanity , <number> years after the <allcaps> ada </allcaps> <url> hugely grateful to <user> for editing & running this & all my sources incl : <user> <user> <user> <user> <user> <user>"
176,1278305489919631360,We are delighted that @sweenema was awarded a President’s Award for Impact yesterday for her work in increasing the understanding of neurodiversity amongst employers! Mary Rose’s collaborations with the Centre of Excellence have been invaluable 👏🏻👏🏻👏🏻 https://t.co/OfJ2LD56ux,we are delighted that <user> was awarded a president ’ s award for impact yesterday for her work in increasing the understanding of neurodiversity amongst employers ! mary rose ’ s collaborations with the centre of excellence have been invaluable 👏 🏻 👏 🏻 👏 🏻 <url>
179,1278303527723466752,"New episode of Neuroverse podcast! We talk to @AutieBuilder about Autistic Bodybuilding and intersectionality between their #ActuallyAutistic + Hispanic + nonbinary identity.

#autism #neurodiversity #bodybuilding

https://t.co/Jpiu0flukg",new episode of neuroverse podcast ! we talk to <user> about autistic bodybuilding and intersectionality between their <hashtag> actually autistic </hashtag> + hispanic + nonbinary identity . <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> bodybuilding </hashtag> <url>
182,1278301925923004416,"Are you a teacher? Do you agree that you and your teaching team need more training in dyslexia? If so, we have something very exciting coming your way in the next couple of months! 

#Neurodiversity #Dyslexia #empower https://t.co/3HPb2oI4ob","are you a teacher ? do you agree that you and your teaching team need more training in dyslexia ? if so , we have something very exciting coming your way in the next couple of months ! <hashtag> neurodiversity </hashtag> <hashtag> dyslexia </hashtag> <hashtag> empower </hashtag> <url>"
185,1278298808598888448,"In just two weeks, The Next Steps Foundation will be launching their Employability Programme for Autistic Students in partnership with the University of Bath.

#TheNextStepsFoundation #UniversityofBath #Autism  #Neurodiversity #EmploymentDay 

@UniofBath https://t.co/xSyItf9qQO","in just two weeks , the next steps foundation will be launching their employability programme for autistic students in partnership with the university of bath . <hashtag> the next steps foundation </hashtag> <hashtag> universityof bath </hashtag> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> employment day </hashtag> <user> <url>"
188,1278296402498596866,"Our in-house #writer and #education lead, @HPigache , shares tips and tricks to support #SEN #learners returning to #school

https://t.co/h7WRDeoSVi

#PostCOVID19 #backtoschool #Neurodiversity @OSEEducation","our in - house <hashtag> writer </hashtag> and <hashtag> education </hashtag> lead , <user> , shares tips and tricks to support <hashtag> sen </hashtag> <hashtag> learners </hashtag> returning to <hashtag> school </hashtag> <url> <hashtag> post covid 19 </hashtag> <hashtag> back to school </hashtag> <hashtag> neurodiversity </hashtag> <user>"
189,1278296098059272193,Five ways to support your child with dyslexia at home - A guide for parents and carers on how to create an neuro-friendly environment for #dyslexic learners   #Dyslexia #Neurodiversity #Education  https://t.co/qowDkdE0jZ,five ways to support your child with dyslexia at home - a guide for parents and carers on how to create an neuro - friendly environment for <hashtag> dyslexic </hashtag> learners <hashtag> dyslexia </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> education </hashtag> <url>
191,1278295712774500353,Amazing books like this are a step towards ending ableism. NT is absolutely ok. I prefer a few happy hands but I get not everyone can feel so into a moment :) #Ableism #Neurodiversity https://t.co/VC1xfEWVgM,amazing books like this are a step towards ending ableism . nt is absolutely ok . i prefer a few happy hands but i get not everyone can feel so into a moment <happy> <hashtag> ableism </hashtag> <hashtag> neurodiversity </hashtag> <url>
195,1278294033924853765,Is Your Autistic Child Really Admitting Guilt or Just Repeating What You Say?: https://t.co/iPIPaVHnid #autistic #autism #neurodivergent #neurodiversity Please RT https://t.co/sAqfEj85N3,is your autistic child really admitting guilt or just repeating what you say ? : <url> <hashtag> autistic </hashtag> <hashtag> autism </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> neurodiversity </hashtag> please rt <url>
196,1278294031320186880,"https://t.co/KpGBHpEukQ Gold, Red, Rainbow, Infinity, Autism, Neurodiversity, Neurodivergence @AutisticUK","<url> gold , red , rainbow , infinity , autism , neurodiversity , neurodivergence <user>"
198,1278291970889142278,"Autism Is an Identity, Not a Disease: Inside the Neurodiversity Movement by Katherine Reynolds Lewis in @elemental https://t.co/GqS4OCjMsB","autism is an identity , not a disease : inside the neurodiversity movement by katherine reynolds lewis in <user> <url>"
199,1278291854686130176,"The Black Neurodiversity Assessment Fund are fundraising to  provide grants to Black young people who suspect they are Neurodiverse enabling them to access screenings and where possible assessments. 

This is incredibly important. Donate what you can
https://t.co/DTWzyWGjAf",the black neurodiversity assessment fund are fundraising to provide grants to black young people who suspect they are neurodiverse enabling them to access screenings and where possible assessments . this is incredibly important . donate what you can <url>
200,1278289523798130688,"John Cena with the Autism Adjustment!
""Do we need more Autism Acceptance? Yes. Do you have to make over the top exceptions for us? No.""
#Neurodiversity #BreakTheStigma #DifferentNotLess #Autism #Autismwarriors #Autistic #NeurodiverseSquad #ActuallyAutistic
https://t.co/kRlfCrjwg2","john cena with the autism adjustment ! "" do we need more autism acceptance ? yes . do you have to make over the top exceptions for us ? no . "" <hashtag> neurodiversity </hashtag> <hashtag> break the stigma </hashtag> <hashtag> different not less </hashtag> <hashtag> autism </hashtag> <hashtag> autismwarriors </hashtag> <hashtag> autistic </hashtag> <hashtag> neurodiverse squad </hashtag> <hashtag> actually autistic </hashtag> <url>"
202,1278287152615436294,"Activists argue that rather than trying to ‘cure’ or treat the neurodivergent, society should learn to accept, appreciate, and accommodate their needs

https://t.co/4YoSUTdel9
@FemmesAutistes @CLE_Autistes","activists argue that rather than trying to ‘ cure ’ or treat the neurodivergent , society should learn to accept , appreciate , and accommodate their needs <url> <user> <user>"
205,1278284233606197248,Neurodiversity in the tech sector - SAP and Cloud9 Insight make it all about the individual https://t.co/rkI6tP7y1H via @diginomica https://t.co/Curod65goK,neurodiversity in the tech sector - <allcaps> sap </allcaps> and cloud9 insight make it all about the individual <url> via <user> <url>
207,1278283955347705856,My team had decided that our practice needs a 🍷 winemaker rather than Neuroscientist for EEG recording  😂#neurology #epilepsy #Neurodiversity  what kind of equipment do we need for winemaking 🧐? https://t.co/QEzNJQ9f3I,my team had decided that our practice needs a 🍷 winemaker rather than neuroscientist for <allcaps> eeg </allcaps> recording 😂 <hashtag> neurology </hashtag> <hashtag> epilepsy </hashtag> <hashtag> neurodiversity </hashtag> what kind of equipment do we need for winemaking 🧐 ? <url>
208,1278283358020210693,"Vital articulation and stats around policing and disability / neurodiversity via  @GfxPrints
・・・
Elijah McClain was a 23 year old massage therapist, animal lover, and musician who was murdered by police as he walked… https://t.co/Up6a3yUBkq","vital articulation and stats around policing and disability / neurodiversity via <user> ・ ・ ・ elijah mcclain was a <number> year old massage therapist , animal lover , and musician who was murdered by police as he walked … <url>"
209,1278283178625638401,"I just want to say thank you to everyone who keeps RTing this thread below &amp; raising awareness for #Black #neurodiversity!

I shared this from @HowtoADHD only 10 hours ago, and this one thread has already been viewed 2x as much as my TOTAL daily views!

Keep spreading awareness! https://t.co/A4VYhWxFwI https://t.co/i6LOPZPHse","i just want to say thank you to everyone who keeps rting this thread below & raising awareness for <hashtag> black </hashtag> <hashtag> neurodiversity </hashtag> ! i shared this from <user> only <number> hours ago , and this one thread has already been viewed 2 x as much as my <allcaps> total </allcaps> daily views ! keep spreading awareness ! <url> <url>"
