"","tweet_id","user_username","text","possibly_sensitive","author_id","conversation_id","created_at","lang","in_reply_to_user_id","user_created_at","user_protected","user_name","user_profile_image_url","user_location","user_description","user_verified","user_url","user_pinned_tweet_id","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"33","1576009484664995841","lulalockwood","@CortneyRadocaj Hi Cortney! I have a very nerdy contemporary queer, fat positive BIPOC rom-com with neurodiversity rep—does this fit within your scope of contemporary YA? I'm ND and struggling a bit to understand if my book fits your MSWL. Any clarification is much appreciated!",FALSE,"1445433295857094661","1572260245375946752","2022-10-01T00:41:56.000Z","en","503635440","2021-10-05T16:58:56.000Z",FALSE,"Lula Lockwood","https://pbs.twimg.com/profile_images/1462809770084036611/OGU3M3X7_normal.jpg",NA,"Author | #AMMR9 | co-founder #MoodPitch | Recovering PhD | Sci-fi nerd | Disabled, chronically ill, & anxious | (she/her) 🏳️‍🌈 🖖 rep: @SBLitAgent @ktliterary",FALSE,"https://t.co/TW6VD6oqQK","1626242665321992193",0,0,0,8660,102,3533,4935,NA,NA,NA,NA,NA
"34","1576008905305387009","sistasonthesofa","RT @lindy_treece: Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answ…",FALSE,"282835230","1576008905305387009","2022-10-01T00:39:38.000Z","en",NA,"2011-04-16T01:26:01.000Z",FALSE,"Kendal Turner Relationship Coach","https://pbs.twimg.com/profile_images/1557304820134215680/xHlP0C6k_normal.jpg","Dallas","Counseling is my ministry •Relationship Coach •Blogger•Helping People Divorce Proof Their Marriage and Attract Keep Their Forever Plus One",FALSE,"https://t.co/1NRxbDD1wf","1372963199239208966",24,0,0,94877,15,983,1192,"retweeted","1575898921544871936","Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answer is going to be yes, because it looks bad to say no. Instead, you can ask what they think about ABA. Most still aren't aware that we hate it. 9/","en","1374884214085013509"
"35","1576008652908945408","flowersofmetal","RT @lindy_treece: Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answ…",FALSE,"827592697649192960","1576008652908945408","2022-10-01T00:38:38.000Z","en",NA,"2017-02-03T19:00:49.000Z",FALSE,"Cole(🐀)","https://pbs.twimg.com/profile_images/1629148397067272195/Gh6Giq17_normal.jpg","Schrödinger’s box ","Letting the days go by and letting the water hold me down. And So long as the music plays, We Dance 💃🕺 🐉He/they/it",FALSE,NA,"1499989084814651394",24,0,0,87610,0,332,1608,"retweeted","1575898921544871936","Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answer is going to be yes, because it looks bad to say no. Instead, you can ask what they think about ABA. Most still aren't aware that we hate it. 9/","en","1374884214085013509"
"36","1576008627105959939","Carpydiem85","RT @hmm_cook: So this is my attempt to explain a little more of why the word Disorder, in ASD, hurts so badly, and why so many autistics ca…",FALSE,"969889634","1576008627105959939","2022-10-01T00:38:32.000Z","en",NA,"2012-11-25T11:41:13.000Z",FALSE,"🏳️‍🌈❄ Borderline Dickhead ❄🏳️‍🌈","https://pbs.twimg.com/profile_images/610824544346095617/ASLyOfyh_normal.jpg","#CitizenOfTheWorld","A natural being in an unnatural world Suspected Piss Autist, High Definition ADHD, Polydemipan Snowflake Extraordinnaire",FALSE,NA,"1351955937767075840",2,0,0,34221,2,1384,2711,"retweeted","1575859380570181632","So this is my attempt to explain a little more of why the word Disorder, in ASD, hurts so badly, and why so many autistics care so much what that D stands for.

https://t.co/mLBJ71oagl

#ActuallyAutistic #AutismAcceptance #Neurodiversity #AutisticTwitter #AuDHD #Ausome","en","1256674122530242560"
"37","1576007312124174336","Carpydiem85","RT @lindy_treece: Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answ…",FALSE,"969889634","1576007312124174336","2022-10-01T00:33:18.000Z","en",NA,"2012-11-25T11:41:13.000Z",FALSE,"🏳️‍🌈❄ Borderline Dickhead ❄🏳️‍🌈","https://pbs.twimg.com/profile_images/610824544346095617/ASLyOfyh_normal.jpg","#CitizenOfTheWorld","A natural being in an unnatural world Suspected Piss Autist, High Definition ADHD, Polydemipan Snowflake Extraordinnaire",FALSE,NA,"1351955937767075840",24,0,0,34221,2,1384,2711,"retweeted","1575898921544871936","Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answer is going to be yes, because it looks bad to say no. Instead, you can ask what they think about ABA. Most still aren't aware that we hate it. 9/","en","1374884214085013509"
"38","1576001558965194754","jbarpr","@_mrssalisbury @TeamAltaVista @usdlearns Wow this is so awesome you are teaching our kids about neurodiversity ❤️❤️",FALSE,"17912541","1575967521437454337","2022-10-01T00:10:27.000Z","en","846386460705996800","2008-12-06T00:37:08.000Z",FALSE,"Janette Barrios","https://pbs.twimg.com/profile_images/661892209009016832/U5QbO93__normal.jpg","Silicon Valley","Accessibility, education, human rights, inclusion. ❤️ for arts, humanities 🎭 🎼, storytelling. Former music educator. Views are my own.",FALSE,NA,NA,0,1,0,4986,25,476,835,NA,NA,NA,NA,NA
"39","1576001280014635010","OmorashiGames","RT @Anilakhan11: I wish we hear this every time people with #Autism #ADHD #AuDHD here this. #Autistic #ActuallyAutistic &amp; #Neurodivergent a…",FALSE,"4766008665","1576001280014635010","2022-10-01T00:09:20.000Z","en",NA,"2016-01-10T17:01:57.000Z",FALSE,"Alexxx","https://pbs.twimg.com/profile_images/1583729621488410624/wj3_RBVl_normal.jpg","United States","28 | 🔞 | All Pronouns | Omorashi/Desperation fan, furry, and artist. I draw a little, and write a little more. Hi!",FALSE,NA,"686280272476794884",8,0,0,923,19,1306,542,"retweeted","1575668553969127424","I wish we hear this every time people with #Autism #ADHD #AuDHD here this. #Autistic #ActuallyAutistic &amp; #Neurodivergent adult here this every time they need a break. When they are exhausted. They here that #mentalhealthmatters the most.
#askadhd #AskingAutistics #Neurodiversity https://t.co/1x3JB5uTRr","en","1326638040"
"40","1576001272943349760","otaku360","RT @rtnmentalhealth: How sleep affects your mental health?
 
#how #sleep #affects #mentalhealth #mentalhealthsupport #mentalhealthmatters #…",FALSE,"758087143","1576001272943349760","2022-10-01T00:09:18.000Z","en",NA,"2012-08-14T23:17:32.000Z",FALSE,"KazeDreamer","https://pbs.twimg.com/profile_images/1378878178584883202/Kqfl7ZBn_normal.jpg",NA,"Hey Im Kaze, Im a beginner artist thats likes Anime, cartoons, video games, comics/Manga, Tokusatsu, mostly pop culture stuff, etc.",FALSE,NA,"1441495224581246976",2,0,0,3614,0,88,5001,"retweeted","1575889498730135553","How sleep affects your mental health?
 
#how #sleep #affects #mentalhealth #mentalhealthsupport #mentalhealthmatters #mentalhealthtips #mentalhealthawareness #neurodiversity https://t.co/CqQXV2vsEV","en","1311687440361558019"
"41","1575999521250717696","BarnabyBecky1","RT @autismsupsoc: I see a lot of Kinetic Autistic self hate out there. 

A lot of you are like … “why do I have to be double broken?” Or “I…",FALSE,"1407509951413514244","1575999521250717696","2022-10-01T00:02:21.000Z","en",NA,"2021-06-23T01:25:37.000Z",FALSE,"🌟🌻🇺🇦 1-800-4antifa @BarnabyBecky1","https://pbs.twimg.com/profile_images/1544860067685548032/0DR7miDy_normal.jpg","San Diego, CA","🌟Слава Україні! hey …radicalized beyond progressive 我說漢語 B.A. 1983 UCSD, J.D. Thomas Jefferson School of Law 1997 she/her 🌊 INFJ #ActuallyAutistic",FALSE,NA,NA,25,0,0,12822,3,1221,1076,"retweeted","1575189458470653957","I see a lot of Kinetic Autistic self hate out there. 

A lot of you are like … “why do I have to be double broken?” Or “I love my X but hate my Y” 

I want to point out that we are critical for Neurodiversity … the epicenter of the NTs, the Autists, and the Kinetics.","en","1429682459797598209"
"42","1576076649929416705","brentmYYC","RT @lindy_treece: Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answ…",FALSE,"1335772598","1576076649929416705","2022-10-01T05:08:50.000Z","en",NA,"2013-04-08T04:53:53.000Z",FALSE,"Brent McConnell","https://pbs.twimg.com/profile_images/1569110762643419136/Y0qTwVuo_normal.jpg",NA,"Parent/Teacher/Neighbour. Politics/Education/Community. Opinions are my own.",FALSE,NA,"1485049092472393733",24,0,0,29944,41,2306,4735,"retweeted","1575898921544871936","Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answer is going to be yes, because it looks bad to say no. Instead, you can ask what they think about ABA. Most still aren't aware that we hate it. 9/","en","1374884214085013509"
"43","1576071720443994112","thepeopleseason","RT @driven2drink: Hilarious. Also, frustrating.

I coach folks w ADHD, Autism, &amp; neurodiversity. Every official, systemic, and/or readily c…",FALSE,"14227809","1576071720443994112","2022-10-01T04:49:14.000Z","en",NA,"2008-03-26T17:33:49.000Z",FALSE,"James Hsiao","https://pbs.twimg.com/profile_images/1720702450/marysulu_normal.jpg","Atlanta","Unusually-tall-Chinese, children-wrangling, movie-quoting, poetry-writing, recovering introvert of a code monkey. he/him

@thepeopleseason@universeodon.com",FALSE,"https://t.co/JNaOEuEFJM","15353549000",56,0,0,26356,53,790,1040,"retweeted","1575991678879793153","Hilarious. Also, frustrating.

I coach folks w ADHD, Autism, &amp; neurodiversity. Every official, systemic, and/or readily compensated support requires layers of additional executive juggling to obtain and use executive function supports and it's fucking exhausting. https://t.co/lgjbyuDSwb","en","171708953"
"44","1576070389653831680","coolwhipple","RT @jaime_a_heidel: Rising ADHD diagnosis rates for women are not a trend, it’s healthcare playing catch-up: https://t.co/VDNauMfELN @theip…",FALSE,"36951538","1576070389653831680","2022-10-01T04:43:57.000Z","en",NA,"2009-05-01T14:20:20.000Z",FALSE,"Kim","https://pbs.twimg.com/profile_images/1199105470696312836/Lrc4hfYp_normal.jpg","Phoenix, Arizona","",FALSE,NA,NA,22,0,0,4008,1,180,1984,"retweeted","1575889968551059458","Rising ADHD diagnosis rates for women are not a trend, it’s healthcare playing catch-up: https://t.co/VDNauMfELN @theipaper #ADHD #neurodivergent #neurodiversity Please RT https://t.co/UeBZwC1rg1","en","1266072995673575424"
"45","1576070184153989120","fasdhope","#podversary #podcastanniversary #podcasting #podcastmilestone
#fetalalcoholspectrumdisorder #developmentaldisability #neurodiversity #fasdawareness #fasdparentadvocate 
#eliminatefasdstigma #supportthefasdcommunity #fasdadvocacy #fasdhope #fasdhopepodcasteries #podcasters https://t.co/Mgl4vNvJuq",FALSE,"1410311025640062987","1576070184153989120","2022-10-01T04:43:08.000Z","qme",NA,"2021-06-30T18:55:41.000Z",FALSE,"fasdhope","https://pbs.twimg.com/profile_images/1411319923842879498/7UopEfZS_normal.jpg","North Carolina, USA","FASD Hope is a podcast and resource place for information, resources and inspiration for those whose lives have been touched by FASD.",FALSE,"https://t.co/arc9AgMrbv",NA,0,0,0,770,1,485,1439,NA,NA,NA,NA,NA
"46","1576067902381297664","apricotsicle","RT @jaime_a_heidel: Rising ADHD diagnosis rates for women are not a trend, it’s healthcare playing catch-up: https://t.co/VDNauMfELN @theip…",FALSE,"1327922750","1576067902381297664","2022-10-01T04:34:04.000Z","en",NA,"2013-04-04T22:20:26.000Z",FALSE,"April","https://pbs.twimg.com/profile_images/1347715502135672833/98VRJwJd_normal.jpg",NA,"",FALSE,NA,NA,22,0,0,2115,0,73,212,"retweeted","1575889968551059458","Rising ADHD diagnosis rates for women are not a trend, it’s healthcare playing catch-up: https://t.co/VDNauMfELN @theipaper #ADHD #neurodivergent #neurodiversity Please RT https://t.co/UeBZwC1rg1","en","1266072995673575424"
"47","1576065355747045376","bistblue","RT @driven2drink: Hilarious. Also, frustrating.

I coach folks w ADHD, Autism, &amp; neurodiversity. Every official, systemic, and/or readily c…",FALSE,"4440697768","1576065355747045376","2022-10-01T04:23:57.000Z","en",NA,"2015-12-10T19:30:27.000Z",FALSE,"T -- 🏳️‍🌈 ☮️","https://pbs.twimg.com/profile_images/1307114284435079170/-kFNXHqL_normal.jpg",NA,"",FALSE,NA,NA,56,0,0,76320,1,174,1890,"retweeted","1575991678879793153","Hilarious. Also, frustrating.

I coach folks w ADHD, Autism, &amp; neurodiversity. Every official, systemic, and/or readily compensated support requires layers of additional executive juggling to obtain and use executive function supports and it's fucking exhausting. https://t.co/lgjbyuDSwb","en","171708953"
"48","1576065116101042179","TheADHDadults","Adults with ADHD are reported to have more children by multiple partners. Either through impulsive decisions, the lack of thought about the actual future or….erm…. Taking risks. You know. In bed.

#ADHDpodcast #adhdtwitter #Neurodivergent #AdultADHD #ADHDUK #ADD #Neurodiversity",FALSE,"1356545831487340545","1576065116101042179","2022-10-01T04:23:00.000Z","en",NA,"2021-02-02T10:12:01.000Z",FALSE,"TheADHDadults","https://pbs.twimg.com/profile_images/1541310668019843077/tKhgS0Ks_normal.jpg","https://discord.gg/CpXHUk4cp8","Adults with ADHD in the UK: Peer support, coping strategies, research and lobbying. Discord Community Link Below:

Podcast: https://t.co/ZsFkBkZwUZ",FALSE,"https://t.co/UbUhXfTrjJ","1591711224303321090",0,5,1,1714,25,3442,488,NA,NA,NA,NA,NA
"49","1576061609872588800","TravelwithWes","#suceedwithdyslexia #GoRedForDyslexia
Are You Ready for the Dyslexia Learning Festival Australia? 🙌
Fancy a FREE afternoon of dyslexia learning? Join neurodiversity industry experts for Succeed With Dyslexia's upcoming festival 
https://t.co/MHHn2mAfTa
#DyslexiaFestival https://t.co/Se2UpVJGnP",FALSE,"1576047369690312704","1576061609872588800","2022-10-01T04:09:04.000Z","en",NA,"2022-10-01T03:12:51.000Z",FALSE,"Wesley Pinto","https://pbs.twimg.com/profile_images/1599547742275088385/1eas3dmR_normal.jpg",NA,"I love to travel help with making travel happen ask me how 🏝⛴🛫
I enjoy fishing🐠snorkeling, swimming,🏊‍♂️running,🏃‍♂️and enjoying the beach🏖",FALSE,NA,NA,0,0,0,139,0,17,109,NA,NA,NA,NA,NA
"50","1576060855753605121","TravelwithWes","The NEWEST addition to the C-Pen series has landed! 😍
This tutor in your pocket is now available and is ready to take on new challenges and create a more inclusive future for users everywhere!

👇 📖 
https://t.co/a6ahNElt3R

#AssistiveTechnology #ScanningSquad #Neurodiversity",FALSE,"1576047369690312704","1576060855753605121","2022-10-01T04:06:04.000Z","en",NA,"2022-10-01T03:12:51.000Z",FALSE,"Wesley Pinto","https://pbs.twimg.com/profile_images/1599547742275088385/1eas3dmR_normal.jpg",NA,"I love to travel help with making travel happen ask me how 🏝⛴🛫
I enjoy fishing🐠snorkeling, swimming,🏊‍♂️running,🏃‍♂️and enjoying the beach🏖",FALSE,NA,NA,0,0,0,139,0,17,109,NA,NA,NA,NA,NA
"51","1576058540602466304","WalkerSensei","RT @MargauxJoffe: @dbrodey @AmandaMorin @E2ENational @OberandOut I'm not the word keeper, but here's examples of how I use common ND terms…",FALSE,"167956683","1576058540602466304","2022-10-01T03:56:52.000Z","en",NA,"2010-07-18T00:36:18.000Z",FALSE,"Nick Walker","https://pbs.twimg.com/profile_images/1559241619408203778/iwq1jYK7_normal.jpg",NA,"Author of NEUROQUEER HERESIES (see https://t.co/ayT6QTWqk9 for info) & co-author of the WEIRD LUCK webcomic at https://t.co/6n7LZozNaF. She/her.",FALSE,"https://t.co/cU8anGpDIF",NA,1,0,0,11130,81,4866,874,"retweeted","1576038788794830848","@dbrodey @AmandaMorin @E2ENational @OberandOut I'm not the word keeper, but here's examples of how I use common ND terms
- understanding neurodiversity in the workplace
- supporting neurodivergent employees
- understanding neurodivergence in humans
- leading a neurodiverse team

@WalkerSensei for more: https://t.co/GXWNMkjpae","en","32451001"
