"","tweet_id","user_username","text","possibly_sensitive","author_id","conversation_id","created_at","lang","in_reply_to_user_id","user_created_at","user_protected","user_name","user_profile_image_url","user_location","user_description","user_verified","user_pinned_tweet_id","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"38","1477235538688102400","JanieRobertsUK","For anyone struggling with #neurodiversity #adhd or #health: https://t.co/NAHOSsUzuV",FALSE,"1431584200679989258","1477235538688102400","2022-01-01T11:09:32.000Z","en",NA,"2021-08-28T11:51:50.000Z",FALSE,"Jane Roberts","https://pbs.twimg.com/profile_images/1431586441751040001/8Vv-yWHT_normal.jpg","UK","Making a difference to ADHD people, sponsoring and promoting leading edge research, effective support and understanding.",FALSE,NA,NA,0,0,0,130,0,46,39,"quoted","1474748396825153542","Maya Angelou's words are always worth reflecting on..

Especially today when many will be struggling, feeling overwhelmed &amp; lonely.

But we all can do something to make others feel less alone this festive period.  

Small acts of kindness can save lives

#UnitedToPreventSuicide https://t.co/i2nXsWexik","en","87686159"
"39","1477229650095054857","AJRoach","Happy New Year! Let’s hope the progress towards achieving true diversity continues &amp; everyone sees themselves represented everywhere! #Diversity #inclusion #Representation #Disability #disabilityinclusion #deaf #Neurodiversity #NothingAboutUsWithoutUs #endableism #pressreset",FALSE,"29444997","1477229650095054857","2022-01-01T10:46:08.000Z","en",NA,"2009-04-07T13:18:03.000Z",FALSE,"Andrew Roach","https://pbs.twimg.com/profile_images/1541341720796856320/TRgBc1A5_normal.jpg","London","Campaigner, advocate & agent, proudly representing deaf, disabled &/or neurodivergent talent @andrewrtalent Pronouns: he/him",FALSE,NA,"https://t.co/L6Dw8MfBqm",6,33,0,14583,21,1971,4586,NA,NA,NA,NA,NA
"40","1477227598249824258","kenshin0x","RT @artxvnft: Meeting disabled and neurodiverse artists around the world, they all shared this experience. 

And so we became ARTXV, a glob…",FALSE,"2388220370","1477227598249824258","2022-01-01T10:37:59.000Z","en",NA,"2014-03-14T01:54:46.000Z",FALSE,"kenshin (💙,🧡)","https://pbs.twimg.com/profile_images/1626897887434268673/Ex-4PQ51_normal.jpg",NA,"Freedom and Love
⚙️",FALSE,"1400664023138390016",NA,1,0,0,1526,26,632,924,"retweeted","1477078692958453760","Meeting disabled and neurodiverse artists around the world, they all shared this experience. 

And so we became ARTXV, a global collective of neurodiverse artists, selling their work as NFTs and showing the world that neuroDIVERSITY is just that. A beautiful diversity. https://t.co/EE1132KAU5","en","1394621491577335815"
"41","1477224487649169412","Dyslexia_hacks","RT @dyslexiashowuk: As we have now welcomed in 2022 we are all about gearing up to welcome you to our groundbreaking national exhibition @n…",FALSE,"1392201490874392582","1477224487649169412","2022-01-01T10:25:38.000Z","en",NA,"2021-05-11T19:34:50.000Z",FALSE,"Dyslexia Life Hacks","https://pbs.twimg.com/profile_images/1574463309952294912/ebfsWwJi_normal.jpg",NA,"#Dyslexia life hacks shares the various tools and techniques, that have been developed to make your life easier. Home of the Dyslexia Life Hacks Show podcast.",FALSE,NA,"https://t.co/95Z0xyCNUM",1,0,0,205,0,143,59,"retweeted","1477222393793892353","As we have now welcomed in 2022 we are all about gearing up to welcome you to our groundbreaking national exhibition @necbirmingham in March...THIS YEAR! https://t.co/txEvDwxeTl
#dyslexia #education #workplace #inclusion #neurodiversity https://t.co/tAcmgLyCa2","en","773945820349693957"
"42","1477223016115449858","PCamhs","Information on #ARFID can be found here. Frequently linked to #neurodiversity 

https://t.co/nF3QmxPARt

#restricteddiet #eatingdisorder #diet #malnutrition #autism #asc #adhd #dyspraxia #dcd https://t.co/9Kgk9KIVqD",FALSE,"1062298618483355648","1477223016115449858","2022-01-01T10:19:47.000Z","en",NA,"2018-11-13T10:58:21.000Z",FALSE,"Parents Voices in Wales CIC","https://pbs.twimg.com/profile_images/1267472218075824131/4WW6_qcn_normal.jpg","Wales, United Kingdom","#Parents #Support #Coproduction #WelshGovt #ChildCom #NHS #Education #SocialCare #ThirdSector #WalesMedia #MentalHealth #Neurodiversity #Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿",FALSE,"1622004153210834944","https://t.co/08sUNMi2xc",1,1,1,29684,17,4544,5001,"quoted","1477220194158366728","'My son's not a picky eater; he's scared of food' 

Families say they face accusations of bad parenting over their children's little-known condition, ARFID https://t.co/Y4cg50tRxm","en","612473"
"43","1477222393793892353","dyslexiashowuk","As we have now welcomed in 2022 we are all about gearing up to welcome you to our groundbreaking national exhibition @necbirmingham in March...THIS YEAR! https://t.co/txEvDwxeTl
#dyslexia #education #workplace #inclusion #neurodiversity https://t.co/tAcmgLyCa2",FALSE,"773945820349693957","1477222393793892353","2022-01-01T10:17:18.000Z","en",NA,"2016-09-08T18:07:17.000Z",FALSE,"Dyslexia Show","https://pbs.twimg.com/profile_images/1303247767725375489/db2uzFRS_normal.png","United Kingdom","The UK’s national exhibition dedicated entirely to dyslexia. 24th - 25th March 2023 Sign up for your FREE tickets today. #dyslexiaShow23 #DS2023",FALSE,"1578025862339137537","https://t.co/BKFlRk1cYU",1,2,0,2487,5,1921,430,NA,NA,NA,NA,NA
"44","1477221585362866181","MentalHealthBo5","RT @YMHFoundation: It's very common for a young person who self-harms to have an undiagnosed learning difference - ADHD, dyslexia, autism a…",FALSE,"1306136273782935553","1477221585362866181","2022-01-01T10:14:06.000Z","en",NA,"2020-09-16T07:42:30.000Z",FALSE,"Mental Health Bot","https://pbs.twimg.com/profile_images/1306136706307878912/8azO5BCU_normal.jpg",NA,"A friendly bot that re/tweets (infrequently) about #MentalHealth and shares stories of struggle, support, growth, recovery, and small wins everyday.",FALSE,"1418602901107208192",NA,2,0,0,603694,77,14570,107,"retweeted","1309071006536007681","It's very common for a young person who self-harms to have an undiagnosed learning difference - ADHD, dyslexia, autism and dyspraxia are a few wecome across. We LOVE ‘Neurodiversity Celebration Week'. @NCWeek @QLMentoring #SelfHarm #MentalHealth  https://t.co/rP6Ukmenc3","en","1167486508900716545"
"45","1477221563439144961","YMHFoundation","RT @YMHFoundation: It's very common for a young person who self-harms to have an undiagnosed learning difference - ADHD, dyslexia, autism a…",FALSE,"1167486508900716545","1477221563439144961","2022-01-01T10:14:00.000Z","en",NA,"2019-08-30T17:18:16.000Z",FALSE,"Youth Mental Health Foundation","https://pbs.twimg.com/profile_images/1470723194009104389/vSxjYsGA_normal.jpg",NA,"We provide parents of self-harming children with online courses, community and coaching to enable them to play a central role in their child’s healing.",FALSE,"1509907427952578564","https://t.co/EUwDGFqPJ0",2,0,0,422,2,69,77,"retweeted","1309071006536007681","It's very common for a young person who self-harms to have an undiagnosed learning difference - ADHD, dyslexia, autism and dyspraxia are a few wecome across. We LOVE ‘Neurodiversity Celebration Week'. @NCWeek @QLMentoring #SelfHarm #MentalHealth  https://t.co/rP6Ukmenc3","en","1167486508900716545"
"46","1477218696292536322","YuliyaInopinaPR","RT @yourlearner_Ar: It may take several years before children attain full autonomy with cleaning dishes. #yourlearner #autism #autismawaren…",FALSE,"1581712848","1477218696292536322","2022-01-01T10:02:37.000Z","en",NA,"2013-07-09T23:56:49.000Z",FALSE,"YuliyaInopinaPR 😍✌🌺😎🌵😝👉👉👉","https://pbs.twimg.com/profile_images/1209685486664466432/RwyH-j1Q_normal.jpg","Vancouver, BC","#Twitter for YOUR #PRneeds, PLEASE follow, RT, MT, share and more! practicing #ethicalBusiness & #compassionateLIVING #ONELOVE😘😘😘😘😘NAMASTE BE-GRATEFUL🐝🌹",FALSE,"1025457894169272320","https://t.co/H6HQQkjEz9",3,0,0,299176,73,2494,5001,"retweeted","1477216288657264640","It may take several years before children attain full autonomy with cleaning dishes. #yourlearner #autism #autismawareness #awareness #spectrum #kids #children #specialneeds #mentalhealth #neurodiversity For more info visit https://t.co/rmuLbHKc3f and https://t.co/v6YaKv14W2 https://t.co/OnNFS8DhNw","en","784188506784473088"
"47","1477218072666808322","AcademyDyslexia","Give wings to your dreams and let them come true in 2022. Happy New Year!

#dyslexia #dyslexiaawareness #dyslexic #dyslexiaeducation #dyslexiasupport #dyscalculia #specialeducation #dyslexiapower #neurodiversity #HappyNewYear https://t.co/XcI6lx43xk",FALSE,"1110936355683688448","1477218072666808322","2022-01-01T10:00:08.000Z","en",NA,"2019-03-27T16:07:22.000Z",FALSE,"Dyslexia & Dyscalculia Academy","https://pbs.twimg.com/profile_images/1610289059041083394/w6eppmE8_normal.jpg","England, United Kingdom","The DA was founded as a result of the The Dyslexia Centre North West Team receiving requests from parents for that extra level of online support.",FALSE,NA,"https://t.co/T6GnJCRbxR",0,0,0,293,1,594,552,NA,NA,NA,NA,NA
"48","1477216697971056640","GoDistance3562","Happy New Year from ""Going the Distance""! There's a lot of exciting things planned for 2022 and I can't wait to share them all with you!!  

https://t.co/cHzyXNSkwM

@SelfAdvocateMV 

#AUTISM #NEURODIVERSITY #INCLUSION #DISABILITY #DIVERSITY #EQUALITY #EDUCATION #EMPLOYMENT",FALSE,"1322826101601771520","1477216697971056640","2022-01-01T09:54:40.000Z","en",NA,"2020-11-01T09:01:45.000Z",FALSE,"Jeff Snyder","https://pbs.twimg.com/profile_images/1322826236125655041/YUqByzvE_normal.jpg","Providence, RI","Autism/Neurodiversity Self-Advocate and Public Speaker based in Southern New England. @SeekonkHS High Class of '07
#Neurodiversity #SpecialEducation #Employment",FALSE,NA,"https://t.co/FF1apI3AkT",0,2,0,2163,2,558,1749,NA,NA,NA,NA,NA
"49","1477216422799581184","andrewmorrisuk","RT @yourlearner_Ar: It may take several years before children attain full autonomy with cleaning dishes. #yourlearner #autism #autismawaren…",FALSE,"2358562603","1477216422799581184","2022-01-01T09:53:35.000Z","en",NA,"2014-02-23T21:58:16.000Z",FALSE,"Andrew Morris","https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg","Bedford","Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia",FALSE,NA,NA,3,0,0,704587,329,16149,1713,"retweeted","1477216288657264640","It may take several years before children attain full autonomy with cleaning dishes. #yourlearner #autism #autismawareness #awareness #spectrum #kids #children #specialneeds #mentalhealth #neurodiversity For more info visit https://t.co/rmuLbHKc3f and https://t.co/v6YaKv14W2 https://t.co/OnNFS8DhNw","en","784188506784473088"
"50","1477216312027983872","MentalHealthBo5","RT @yourlearner_Ar: It may take several years before children attain full autonomy with cleaning dishes. #yourlearner #autism #autismawaren…",FALSE,"1306136273782935553","1477216312027983872","2022-01-01T09:53:08.000Z","en",NA,"2020-09-16T07:42:30.000Z",FALSE,"Mental Health Bot","https://pbs.twimg.com/profile_images/1306136706307878912/8azO5BCU_normal.jpg",NA,"A friendly bot that re/tweets (infrequently) about #MentalHealth and shares stories of struggle, support, growth, recovery, and small wins everyday.",FALSE,"1418602901107208192",NA,3,0,0,603694,77,14570,107,"retweeted","1477216288657264640","It may take several years before children attain full autonomy with cleaning dishes. #yourlearner #autism #autismawareness #awareness #spectrum #kids #children #specialneeds #mentalhealth #neurodiversity For more info visit https://t.co/rmuLbHKc3f and https://t.co/v6YaKv14W2 https://t.co/OnNFS8DhNw","en","784188506784473088"
"51","1477216288657264640","yourlearner_Ar","It may take several years before children attain full autonomy with cleaning dishes. #yourlearner #autism #autismawareness #awareness #spectrum #kids #children #specialneeds #mentalhealth #neurodiversity For more info visit https://t.co/rmuLbHKc3f and https://t.co/v6YaKv14W2 https://t.co/OnNFS8DhNw",FALSE,"784188506784473088","1477216288657264640","2022-01-01T09:53:03.000Z","en",NA,"2016-10-07T00:28:04.000Z",FALSE,"متعلمك","https://pbs.twimg.com/profile_images/1368067418984095744/EyKkzTGb_normal.jpg",NA,"رؤيتنا ان يصبح تدريب ذوي الاحتياجات الخاصة متوفر و متاح للجميع",FALSE,NA,"https://t.co/NamzIjEZtC",3,0,0,402,2,349,261,NA,NA,NA,NA,NA
"52","1477214621706735618","FifiDeLyonBliss","RT @profamandakirby: Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. http…",FALSE,"3034560275","1477214621706735618","2022-01-01T09:46:25.000Z","en",NA,"2015-02-13T12:35:16.000Z",FALSE,"Urszula 🍃💚🍃","https://pbs.twimg.com/profile_images/1613203624372441088/zN4UQMCb_normal.jpg"," 🇬🇧 🇫🇷  🇵🇱  🇸🇬","#Education📋 #Autism🎭 #SEND 💙#Law 👩🏼‍⚖️  #Antiracist✊🏻 #Feminism🏋🏼#Photo📸 #Interiors 🛋️ #Marketing 🗒️ #Ecology 🌿 #Tennis🎾 #Food 🍝 #HarryStyles🦄",FALSE,"1629650926683258880",NA,12,0,0,38258,21,1284,4998,"retweeted","1477173242771083264","Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. https://t.co/fG8Rbt5li2","en","88743145"
"53","1477213420495818755","SallyBourliakas","RT @profamandakirby: Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. http…",FALSE,"737585496","1477213420495818755","2022-01-01T09:41:39.000Z","en",NA,"2012-08-04T23:11:37.000Z",FALSE,"Sally Bourliakas 💙","https://pbs.twimg.com/profile_images/1455016493536718856/QOcI8GAF_normal.jpg","Bicester England","Covid is Airborne wear FFP2/3 masks! Air filtration needed in schools & workplaces now! Mum, scientist, Sci-Fi reader, PS3 geek Labmonkey16@mastodonapp.uk",FALSE,"1523276528590946317",NA,12,0,0,70407,7,1364,935,"retweeted","1477173242771083264","Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. https://t.co/fG8Rbt5li2","en","88743145"
"54","1477211210676256770","jornbettin","Excellent thread on intersectionality and the neurodiversity movement. https://t.co/8uylxqChSw",FALSE,"85175625","1477211210676256770","2022-01-01T09:32:52.000Z","en",NA,"2009-10-25T22:04:13.000Z",FALSE,"@jornbettin prefers the peaceful elephant .social","https://pbs.twimg.com/profile_images/995219189391491072/dsF4aHu-_normal.jpg","Auckland","Knowledge archaeologist by day & anthropologist by night. Attempting to cocreate good company & systems at https://t.co/lXptV5ntxK and @autcollab.",FALSE,"1534046982020689920","https://t.co/gCB6ZKbHXJ",0,2,0,13815,72,2307,2011,"quoted","1476983771660525576","A thread about how neoliberal discourse disregards intersectional concerns wrt different cultural, ethnic and “racial” groups of autistic people. And how this disregard is being reproduced in much of neurodiversity research and practice. +","en","245477488"
"55","1477211054660800517","EmilyyNics","RT @profamandakirby: Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. http…",FALSE,"1085650292169981952","1477211054660800517","2022-01-01T09:32:15.000Z","en",NA,"2019-01-16T21:29:34.000Z",FALSE,"𝓔𝓶𝓲𝓵𝔂💚","https://pbs.twimg.com/profile_images/1625759387431182336/UCnwQDhC_normal.jpg","Greater London 💖","💖| Aunt | Dyspraxic | Loves going to the Theatre, and Walking | Also travelling to new places | Former Administrator | Views are my own | 💖",FALSE,"1147991008363339783","https://t.co/Ohj7SStath",12,0,0,25402,9,2015,5000,"retweeted","1477173242771083264","Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. https://t.co/fG8Rbt5li2","en","88743145"
"56","1477210522533642242","Adjust_Services","In our series tackling some of the myths surrounding neurodiversity we focus on dyslexia myths, #dyslexia is estimated to affect around 10% of the population.

Read more in our blog Dyslexia &amp; Myths https://t.co/LsBVt1O6KH

#Neurodiversity #NeurodiversityAtWork https://t.co/R0ZtkBRG6y",FALSE,"703690896588611589","1477210522533642242","2022-01-01T09:30:08.000Z","en",NA,"2016-02-27T21:19:18.000Z",FALSE,"Adjust","https://pbs.twimg.com/profile_images/1059120902774906880/GuS2EsQM_normal.jpg","London, England","🗣We start the Neurodiversity conversation. Neurodiversity training for the workplace 📝📚",FALSE,"1604412578322677763","https://t.co/mfpctJLcd9",1,1,0,1376,16,946,1055,NA,NA,NA,NA,NA
"57","1477210299090489345","naomi_rovnick","@HolSmale You are brilliant. The more ambassadors such as yourself talk about neurodiversity the more people realise they can talk about it too. It helps everyone, in life and at work.",FALSE,"561703745","1476985708459999235","2022-01-01T09:29:15.000Z","en","912985280","2012-04-24T03:53:04.000Z",FALSE,"Naomi Rovnick 歐蜜","https://pbs.twimg.com/profile_images/1480251958254518279/rZyIb7-G_normal.jpg","Saint Albans, East","Markets correspondent, Thomson Reuters. Multi-asset, big themes, send ideas! Eternal student of Chinese. Speaker for schools. Free school meals kid.Dyspraxic.",FALSE,NA,NA,0,0,0,19868,186,6607,5341,NA,NA,NA,NA,NA
